text,label
"Alternativna TV bought Radio Igokea, which was owned by Gorica Dodik, the daughter of Milorad Dodik, and the Igokea Basketball Club. This radio, which was previously renamed ""Agape"", will operate as ""A radio"" in the future. 
In 1870 Gorgas accepted a position as the 2nd vice chancellor of the newly established University of the South in Sewanee, Tennessee. His position there was marked by discord with the board of trustees and the stress of keeping the university financially afloat. A student residence hall built as part of the Sewanee Military Academy was later renamed ""Gorgas Hall"" in his honor. 
Holy Cross School is a co-educational state-integrated Catholic primary school for Year 1 to 8 students, with a roll of 198. ",0
"Today, we write a manifesto. Today, our second sentence starts with the first word of the first sentence. We write a short sentence. Then a shorter one. Then a really, really long one that maybe doesnï¿½t make any sense but is immediately followed by One. Word. Sentences. Then we make our point even clearer. By using fragmented prepositional phrases. By repeating that first preposition. By doing it a total of three times. And then we have another really long sentence that builds up excitement for our overarching concept that is summed up in a word that makes absolutely no sense. Kumquat.",0
"Moss Kendrix was born in Atlanta, Georgia on March 8, 1917. He spent the majority of his early life in Atlanta. 
Gary Andrew Charles (born 13 April 1970) is an English former footballer who played at right-back. During his career he is best known for his appearances with Nottingham Forest, Derby County and Aston Villa and was capped twice for England. Charles was most recently the manager of Nuneaton Town. 
A company known as Tomlin Infrastructure Group is partnered with the Angelina & Neches River Authority for a water supply operation based on surface water. This is highly unusual, as surface water supply operations are typically done by the private sector. ",0
"The Rag Blog is an Internet news magazine with roots in the Sixties underground press and New Left. A digital rebirth of Austin, Texas' influential underground paper, The Rag, The Rag Blog features commentary on news, politics, and cultural affairs, and many of its contributors are long-time alternative journalists and veterans of Sixties underground journalism. 
His most recent videos are the final music video for the band Anberlin, for the song ""Stranger Ways"", and MeWithoutYou's ""Dorothy"" and ""Red Cow"". 
He served as a company director at 16 SUTHERLAND STREET LIMITED from 31 January 1992 to 14 February 2008. ",0
"Fucking snotty rich fuckheads [apparently a name] who rely on others or on sympathy or $ to get them through life should be put to this challenge. Plus it would get rid of all the fat, retarded, crippled, stupid, dumb, ignorant, worthless people of this world. No one is worthy of this planet, only me and who ever I choose, there is just no respect for anything higher than your fucking boss or parent. Everyone should be shot out into space and only those people I say should be left behind. Ever wonder why we go to school? Besides getting a so-called education. Itï¿½s not too obvious to most of you stupid fucks but for those who think a little more and deeper you should realize it. Its societyï¿½s way of turning all the young people into good little robots and factory workers.",1
"RT @Inserthf: I WAS IN THE LIVING ROOM DOIN MY OWN THING AND THE TV WAS ON THE HORSE RACING CHANNEL AND THEN I HEAR THEM ANNOUNCE THIS MOTHâ€¦@djrothkopf I want socialism, and i'll not wait for the idiots to finally come round to understanding@EminemMoBamba Ah yes, that famous torture method, living in a small town
RT @bombsfall: I was starting to think it was illegal to write this article https://t.co/jZO9WGCfYl
RT @mulchlord: going to a cemetery, digging up a bunch of bodies, listening to the doom 2016 soundtrack, crushing bones against my forehead@SheaSerrano Don't ask questions you don't want answered.",1
"This is my war: one man war against humanity, governments and weak-minded masses of the world! No mercy for the scum of the earth! HUMANITY IS OVERRATED! It's time to put NATURAL SELECTION & SURVIVAL OF THE FITTEST back on tracks! Justice renders to everyone his due. Of all the lives in this world, apparently mine is the only one thatï¿½s meaningful. And thatï¿½s the truth . . . when you look at people today, you only see empty bodies, all dressed up and dolled up to the max but that is only the shell. Inside, it is empty. We only live to produce ourselves. We downright market ourselves. Every person wants to sell the product ï¿½Iï¿½ as something wonderful, and because one person is dumber than the other, it works great. Whoever doesnï¿½t want to go along with it, stands alone. I say: ï¿½Fuck you!ï¿½",1
"During the early 1990s professional flatbed scanners were available over a local computer network. This proved useful to publishers, print shops, etc. This functionality largely fell out of use as the cost of flatbed scanners reduced enough to make sharing unnecessary. 
Kidd's first involvement in Scouting was as a Cub. He has served in numerous leadership roles including Scout Leader, Assistant County Commissioner (Scouts), District Commissioner and County Commissioner. Prior to his current position Kidd was UK Commissioner for Adult Support for four years. Kidd replaced Wayne Bulpitt to become the UK Chief Commissioner in August 2016, serving until the appointment of Carl Hankinson in September 2021. 
This biographical article relating to Australian athletics is a stub. You can help Wikipedia by expanding it.",0
"Pachyelasma is a genus of flowering plants in the legume family, Fabaceae. It belongs to the subfamily Caesalpinioideae. 
Her most famous novel was a response to Grant Allen's The Woman Who Did. The first edition of Cleeve's The Woman Who Wouldn't (1895) sold well but received hostile reviews. She said of this: 
Deborah Swift (born 1955), who has also written  as Davina Blake, is an English writer of historical fiction, based in north west Lancashire. ",0
"The longest lasting form of happiness is being connected to or with a higher purpose.  This supports Maslowï¿½s Hierarchy of Needs that states once the basic fundamentals of life are met, human beings desire to be connected to a higher purpose or something bigger than themselves.  It is this purpose or ideal that in turn gives purpose and meaning to life.",0
"In February 2017, Discovery launched the channel in India, branded as DSport which was later renamed to Eurosport in 2020. The channel was made available on various platforms in both SD and HD feeds. 
While undifferentiated large-cell lung carcinoma is the most common parent lung tumor from which a rhabdoid phenotype evolves, malignant cells with a rhabdoid phenotype are known to occur in many different histological variants of lung cancer, including adenocarcinoma, sarcomatoid carcinoma, squamous cell carcinoma, combined large cell neuroencrine carcinoma, and mucinous bronchioloalveolar carcinoma  and combined small cell lung carcinoma. 
Sami is attracted to her new neighbor, EJ Wells (James Scott), and after her wedding disaster, they kiss for the first time. But Sami then discovers that not only is EJ the son of the villainous Stefano DiMera (Joseph Mascolo), but that he is also sleeping with Kate. ",0
